chirp,ID,chDur,carrier_freq,temp,mean_temp,temp_diff,chDur_decrease,carrier_increase,chDur_target,carrier_target,time_scale_factor,freq_scale_factor
LPL11_402,LPL,5422.0,5857.03125,32.2,28.6,-3.6000000000000014,-480.9420000000002,-239.5800000000001,5902.942,5617.45125,1.0887019549981556,0.9590953181272508
LPL11_403,LPL,5276.0,5641.69921875,32.2,28.6,-3.6000000000000014,-480.9420000000002,-239.5800000000001,5756.942,5402.11921875,1.0911565579984837,0.9575340707275276
LPL11_404,LPL,5493.0,5749.365234375,32.2,28.6,-3.6000000000000014,-480.9420000000002,-239.5800000000001,5973.942,5509.785234375,1.0875554341889675,0.958329312848735
LPL11_409,LPL,5099.0,5813.96484375,32.2,28.6,-3.6000000000000014,-480.9420000000002,-239.5800000000001,5579.942,5574.38484375,1.0943208472249462,0.9587923204837492
LPL11_410,LPL,5180.0,5792.431640625,32.2,28.6,-3.6000000000000014,-480.9420000000002,-239.5800000000001,5660.942,5552.851640625,1.092845945945946,0.9586391320840604
BKB21_14,BKB,5785.0,6007.763671875,29.1,28.6,-0.5,-66.7975,-33.275,5851.7975,5974.488671875,1.0115466724286948,0.9944613333983534
BKB21_18,BKB,5763.0,6309.228515625,29.1,28.6,-0.5,-66.7975,-33.275,5829.7975,6275.953515625,1.0115907513447857,0.9947259795840976
BKB21_76,BKB,5891.0,6266.162109375,29.1,28.6,-0.5,-66.7975,-33.275,5957.7975,6232.887109375,1.0113389068069936,0.9946897320211018
BKB21_128,BKB,5808.0,5964.697265625,29.1,28.6,-0.5,-66.7975,-33.275,5874.7975,5931.422265625,1.011500946969697,0.9944213430257784
BKB21_170,BKB,5658.0,5986.23046875,29.1,28.6,-0.5,-66.7975,-33.275,5724.7975,5952.95546875,1.0118058501237186,0.9944414101371964
BKB21_176,BKB,5907.0,6309.228515625,29.1,28.6,-0.5,-66.7975,-33.275,5973.7975,6275.953515625,1.0113081936685289,0.9947259795840976
BKB21_182,BKB,5867.0,6007.763671875,29.1,28.6,-0.5,-66.7975,-33.275,5933.7975,5974.488671875,1.011385290608488,0.9944613333983534
BKB21_275,BKB,6180.0,5921.630859375,29.1,28.6,-0.5,-66.7975,-33.275,6246.7975,5888.355859375,1.0108086569579289,0.9943807709750568
BKB21_340,BKB,5810.0,5964.697265625,29.1,28.6,-0.5,-66.7975,-33.275,5876.7975,5931.422265625,1.0114969879518072,0.9944213430257784
BKB21_366,BKB,5700.0,6029.296875,29.1,28.6,-0.5,-66.7975,-33.275,5766.7975,5996.021875,1.011718859649123,0.994481114350502
BKB21_372,BKB,5785.0,5900.09765625,29.1,28.6,-0.5,-66.7975,-33.275,5851.7975,5866.82265625,1.0115466724286948,0.9943602628399292
BKB21_430,BKB,5981.0,6007.763671875,29.1,28.6,-0.5,-66.7975,-33.275,6047.7975,5974.488671875,1.0111682828958368,0.9944613333983534
BKB21_459,BKB,5787.0,6287.6953125,29.1,28.6,-0.5,-66.7975,-33.275,5853.7975,6254.4203125,1.011542681873164,0.9947079178703444
BKB21_482,BKB,5778.0,5964.697265625,29.1,28.6,-0.5,-66.7975,-33.275,5844.7975,5931.422265625,1.011560661128418,0.9944213430257784
BKB21_496,BKB,5963.0,5943.1640625,29.1,28.6,-0.5,-66.7975,-33.275,6029.7975,5909.8890625,1.0112019956397786,0.9944011305005096
BKB21_498,BKB,5799.0,5964.697265625,29.1,28.6,-0.5,-66.7975,-33.275,5865.7975,5931.422265625,1.0115187963441972,0.9944213430257784
BKB21_500,BKB,5765.0,5964.697265625,29.1,28.6,-0.5,-66.7975,-33.275,5831.7975,5931.422265625,1.0115867302688637,0.9944213430257784
BKB21_502,BKB,5775.0,5943.1640625,29.1,28.6,-0.5,-66.7975,-33.275,5841.7975,5909.8890625,1.0115666666666665,0.9944011305005096
BKB21_504,BKB,5739.0,6007.763671875,29.1,28.6,-0.5,-66.7975,-33.275,5805.7975,5974.488671875,1.0116392228611255,0.9944613333983534
BKB21_508,BKB,5780.0,5900.09765625,29.1,28.6,-0.5,-66.7975,-33.275,5846.7975,5866.82265625,1.011556660899654,0.9943602628399292
BKB21_520,BKB,6080.0,5921.630859375,29.1,28.6,-0.5,-66.7975,-33.275,6146.7975,5888.355859375,1.0109864309210526,0.9943807709750568
BKB21_543,BKB,7167.0,5986.23046875,29.1,28.6,-0.5,-66.7975,-33.275,7233.7975,5952.95546875,1.0093201479000975,0.9944414101371964
RBB11_0,RBB,6479.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6372.124,5738.005625,0.9835042444821732,1.0093653817082389
RBB11_1,RBB,6382.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6275.124,5738.005625,0.9832535255405828,1.0093653817082389
RBB11_2,RBB,6767.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6660.124,5716.472421875,0.9842062952563913,1.00940099152462
RBB11_3,RBB,6531.0,5598.6328125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6424.124,5651.8728125,0.983635584137192,1.00950946450375
RBB11_4,RBB,6435.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6328.124,5738.005625,0.9833914529914528,1.0093653817082389
RBB11_5,RBB,6566.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6459.124,5738.005625,0.9837228144989338,1.0093653817082389
RBB11_6,RBB,6478.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6371.124,5802.605234375,0.9835016980549552,1.0092601527002811
RBB11_8,RBB,6459.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6352.124,5759.538828125,0.9834531661247872,1.0093300406451888
RBB11_9,RBB,6551.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6444.124,5759.538828125,0.9836855441917264,1.0093300406451888
RBB11_10,RBB,6462.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6355.124,5781.07203125,0.9834608480346642,1.0092949653044174
RBB11_11,RBB,6462.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6355.124,5824.1384375,0.9834608480346642,1.009225599891698
RBB11_13,RBB,6447.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6340.124,5759.538828125,0.9834223669923996,1.0093300406451888
RBB11_15,RBB,6431.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6324.124,5759.538828125,0.9833811226869849,1.0093300406451888
RBB11_16,RBB,6517.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6410.124,5716.472421875,0.9836004296455424,1.00940099152462
RBB11_17,RBB,6594.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6487.124,5781.07203125,0.983791932059448,1.0092949653044174
RBB11_18,RBB,6520.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6413.124,5759.538828125,0.9836079754601228,1.0093300406451888
RBB11_19,RBB,6449.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6342.124,5759.538828125,0.983427508140797,1.0093300406451888
RBB11_23,RBB,6491.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6384.124,5759.538828125,0.9835347404097982,1.0093300406451888
RBB11_24,RBB,6591.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6484.124,5716.472421875,0.9837845546957972,1.00940099152462
RBB11_26,RBB,6183.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6076.124,5781.07203125,0.9827145398673782,1.0092949653044174
RBB11_27,RBB,6544.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6437.124,5738.005625,0.9836680929095354,1.0093653817082389
RBB11_28,RBB,6514.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6407.124,5824.1384375,0.983592876880565,1.009225599891698
RBB11_29,RBB,6578.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6471.124,5738.005625,0.983752508361204,1.0093653817082389
RBB11_30,RBB,6526.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6419.124,5716.472421875,0.9836230462764328,1.00940099152462
RBB11_31,RBB,6412.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6305.124,5824.1384375,0.9833318777292576,1.009225599891698
RBB11_32,RBB,6439.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6332.124,5781.07203125,0.9834017704612518,1.0092949653044174
RBB11_33,RBB,6484.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6377.124,5716.472421875,0.9835169648365206,1.00940099152462
RBB11_34,RBB,6448.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6341.124,5738.005625,0.9834249379652604,1.0093653817082389
RBB11_35,RBB,6449.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6342.124,5716.472421875,0.983427508140797,1.00940099152462
RBB11_37,RBB,6507.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6400.124,5781.07203125,0.9835752266789612,1.0092949653044174
RBB11_39,RBB,6433.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6326.124,5781.07203125,0.9833862894450488,1.0092949653044174
RBB11_40,RBB,6547.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6440.124,5781.07203125,0.9836755765999694,1.0092949653044174
RBB11_42,RBB,6408.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6301.124,5738.005625,0.9833214731585518,1.0093653817082389
RBB11_43,RBB,6504.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6397.124,5802.605234375,0.9835676506765068,1.0092601527002811
RBB11_44,RBB,6513.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6406.124,5738.005625,0.9835903577460464,1.0093653817082389
RBB11_45,RBB,6582.0,5792.431640625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6475.124,5845.671640625,0.983762382254634,1.0091913039813198
RBB11_46,RBB,6465.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6358.124,5759.538828125,0.9834685228151584,1.0093300406451888
RBB11_49,RBB,6409.0,5469.43359375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6302.124,5522.67359375,0.9833240755188016,1.0097340975235238
RBB11_50,RBB,6556.0,5490.966796875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6449.124,5544.206796875,0.9836979865771812,1.009695924592059
RBB11_51,RBB,6392.0,5490.966796875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6285.124,5544.206796875,0.9832797246558196,1.009695924592059
RBB11_53,RBB,6505.0,5555.56640625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6398.124,5608.80640625,0.9835701767870868,1.009583181282849
RBB11_54,RBB,6504.0,5512.5,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6397.124,5565.74,0.9835676506765068,1.0096580498866212
RBB11_55,RBB,6589.0,5512.5,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6482.124,5565.74,0.983779632721202,1.0096580498866212
RBB11_56,RBB,6536.0,5577.099609375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6429.124,5630.339609375,0.9836481028151774,1.0095461805829151
RBB11_57,RBB,6417.0,5534.033203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6310.124,5587.273203125,0.9833448652018076,1.009620469925973
RBB11_58,RBB,6520.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6413.124,5716.472421875,0.9836079754601228,1.00940099152462
RBB11_59,RBB,6551.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6444.124,5716.472421875,0.9836855441917264,1.00940099152462
RBB11_60,RBB,6387.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6280.124,5781.07203125,0.9832666353530608,1.0092949653044174
RBB11_61,RBB,6554.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6447.124,5716.472421875,0.983693011901129,1.00940099152462
RBB11_62,RBB,6584.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6477.124,5802.605234375,0.9837673147023086,1.0092601527002811
RBB11_63,RBB,6387.0,5577.099609375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6280.124,5630.339609375,0.9832666353530608,1.0095461805829151
RBB11_64,RBB,6330.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6223.124,5738.005625,0.9831159557661928,1.0093653817082389
RBB11_67,RBB,6407.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6300.124,5759.538828125,0.9833188699859527,1.0093300406451888
RBB11_68,RBB,6646.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6539.124,5759.538828125,0.9839187481191694,1.0093300406451888
RBB11_69,RBB,6505.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6398.124,5716.472421875,0.9835701767870868,1.00940099152462
RBB11_71,RBB,6512.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6405.124,5759.538828125,0.9835878378378378,1.0093300406451888
RBB11_72,RBB,6452.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6345.124,5802.605234375,0.9834352138871668,1.0092601527002811
RBB11_73,RBB,6534.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6427.124,5759.538828125,0.9836430976430977,1.0093300406451888
RBB11_74,RBB,6420.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6313.124,5781.07203125,0.9833526479750778,1.0092949653044174
RBB11_78,RBB,6509.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6402.124,5738.005625,0.9835802734675064,1.0093653817082389
RBB11_80,RBB,6278.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6171.124,5781.07203125,0.9829761070404588,1.0092949653044174
RBB11_81,RBB,6455.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6348.124,5738.005625,0.9834429124709528,1.0093653817082389
RBB11_82,RBB,6421.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6314.124,5738.005625,0.9833552406167264,1.0093653817082389
RBB11_83,RBB,6406.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6299.124,5802.605234375,0.9833162660006244,1.0092601527002811
RBB11_84,RBB,6584.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6477.124,5759.538828125,0.9837673147023086,1.0093300406451888
RBB11_86,RBB,6551.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6444.124,5759.538828125,0.9836855441917264,1.0093300406451888
RBB11_87,RBB,6402.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6295.124,5781.07203125,0.9833058419243986,1.0092949653044174
RBB11_89,RBB,6389.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6282.124,5781.07203125,0.9832718735326342,1.0092949653044174
RBB11_90,RBB,6459.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6352.124,5824.1384375,0.9834531661247872,1.009225599891698
RBB11_91,RBB,6774.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6667.124,5716.472421875,0.9842226158842632,1.00940099152462
RBB11_94,RBB,6384.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6277.124,5716.472421875,0.9832587719298246,1.00940099152462
RBB11_95,RBB,6494.0,5878.564453125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6387.124,5931.804453125,0.9835423467816444,1.0090566328607145
RBB11_96,RBB,6488.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6381.124,5824.1384375,0.9835271270036992,1.009225599891698
RBB11_100,RBB,6493.0,5792.431640625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6386.124,5845.671640625,0.983539812105344,1.0091913039813198
RBB11_101,RBB,6497.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6390.124,5824.1384375,0.9835499461289826,1.009225599891698
RBB11_104,RBB,6432.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6325.124,5694.93921875,0.9833837064676616,1.0094368731716603
RBB11_105,RBB,6524.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6417.124,5759.538828125,0.9836180257510728,1.0093300406451888
RBB11_106,RBB,6524.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6417.124,5738.005625,0.9836180257510728,1.0093653817082389
RBB11_108,RBB,6418.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6311.124,5738.005625,0.9833474602679962,1.0093653817082389
RBB11_111,RBB,6433.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6326.124,5694.93921875,0.9833862894450488,1.0094368731716603
RBB11_115,RBB,6485.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6378.124,5824.1384375,0.9835195065535852,1.009225599891698
RBB11_118,RBB,6485.0,5792.431640625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6378.124,5845.671640625,0.9835195065535852,1.0091913039813198
RBB11_119,RBB,6421.0,5900.09765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6314.124,5953.33765625,0.9833552406167264,1.009023579456113
RBB11_120,RBB,6463.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6356.124,5781.07203125,0.9834634070864924,1.0092949653044174
RBB11_121,RBB,6504.0,5770.8984375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6397.124,5824.1384375,0.9835676506765068,1.009225599891698
RBB11_122,RBB,6403.0,5857.03125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6296.124,5910.27125,0.983308449164454,1.0090899293050553
RBB11_123,RBB,6540.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6433.124,5694.93921875,0.9836581039755352,1.0094368731716603
RBB11_124,RBB,6503.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6396.124,5781.07203125,0.9835651237890204,1.0092949653044174
RBB11_125,RBB,6523.0,5792.431640625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6416.124,5845.671640625,0.9836155143338954,1.0091913039813198
RBB11_126,RBB,6422.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6315.124,5716.472421875,0.98335783245095,1.00940099152462
RBB11_128,RBB,6438.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6331.124,5716.472421875,0.983399192295744,1.00940099152462
RBB11_129,RBB,6441.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6334.124,5781.07203125,0.9834069243906224,1.0092949653044174
RBB11_132,RBB,6495.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6388.124,5738.005625,0.9835448806774442,1.0093653817082389
RBB11_133,RBB,6570.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6463.124,5738.005625,0.9837327245053272,1.0093653817082389
RBB11_134,RBB,6413.0,5620.166015625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6306.124,5673.406015625,0.9833344768439108,1.0094730297738508
RBB11_135,RBB,6465.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6358.124,5759.538828125,0.9834685228151584,1.0093300406451888
RBB11_138,RBB,6647.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6540.124,5759.538828125,0.9839211674439596,1.0093300406451888
RBB11_139,RBB,6418.0,5900.09765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6311.124,5953.33765625,0.9833474602679962,1.009023579456113
RBB11_140,RBB,6444.0,5921.630859375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6337.124,5974.870859375,0.9834146492861576,1.0089907664399094
RBB11_141,RBB,6398.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6291.124,5759.538828125,0.9832954048140043,1.0093300406451888
RBB11_145,RBB,6513.0,5813.96484375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6406.124,5867.20484375,0.9835903577460464,1.0091572621147225
RBB11_146,RBB,6503.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6396.124,5759.538828125,0.9835651237890204,1.0093300406451888
RBB11_151,RBB,6501.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6394.124,5738.005625,0.9835600676818952,1.0093653817082389
RBB11_152,RBB,6462.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6355.124,5694.93921875,0.9834608480346642,1.0094368731716603
RBB11_153,RBB,6485.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6378.124,5694.93921875,0.9835195065535852,1.0094368731716603
RBB11_154,RBB,6457.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6350.124,5716.472421875,0.9834480408858602,1.00940099152462
RBB11_155,RBB,6378.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6271.124,5694.93921875,0.9832430228911884,1.0094368731716603
RBB11_157,RBB,6507.0,5878.564453125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6400.124,5931.804453125,0.9835752266789612,1.0090566328607145
RBB11_158,RBB,6454.0,5857.03125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6347.124,5910.27125,0.9834403470715836,1.0090899293050553
RBB11_159,RBB,6451.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6344.124,5738.005625,0.9834326461013796,1.0093653817082389
RBB11_160,RBB,6592.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6485.124,5716.472421875,0.9837870145631068,1.00940099152462
RBB11_161,RBB,6599.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6492.124,5738.005625,0.983804212759509,1.0093653817082389
RBB11_162,RBB,6634.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6527.124,5694.93921875,0.9838896593307204,1.0094368731716603
RBB11_163,RBB,6416.0,5857.03125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6309.124,5910.27125,0.9833422693266832,1.0090899293050553
RBB11_164,RBB,6484.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6377.124,5716.472421875,0.9835169648365206,1.00940099152462
RBB11_165,RBB,6564.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6457.124,5694.93921875,0.9837178549664838,1.0094368731716603
RBB11_167,RBB,6446.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6339.124,5716.472421875,0.983419795221843,1.00940099152462
RBB11_168,RBB,6492.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6385.124,5738.005625,0.9835372766481824,1.0093653817082389
RBB11_169,RBB,6354.0,5921.630859375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6247.124,5974.870859375,0.9831797293043752,1.0089907664399094
RBB11_170,RBB,6517.0,5598.6328125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6410.124,5651.8728125,0.9836004296455424,1.00950946450375
RBB11_171,RBB,6382.0,5878.564453125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6275.124,5931.804453125,0.9832535255405828,1.0090566328607145
RBB11_172,RBB,6415.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6308.124,5694.93921875,0.9833396726422448,1.0094368731716603
RBB11_173,RBB,6522.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6415.124,5781.07203125,0.9836130021465808,1.0092949653044174
RBB11_174,RBB,6443.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6336.124,5716.472421875,0.9834120751202856,1.00940099152462
RBB11_175,RBB,6549.0,5900.09765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6442.124,5953.33765625,0.98368056191785,1.009023579456113
RBB11_176,RBB,6467.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6360.124,5716.472421875,0.9834736353796196,1.00940099152462
RBB11_177,RBB,6513.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6406.124,5759.538828125,0.9835903577460464,1.0093300406451888
RBB11_178,RBB,6370.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6263.124,5716.472421875,0.983221978021978,1.00940099152462
RBB11_179,RBB,6585.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6478.124,5716.472421875,0.9837697798025816,1.00940099152462
RBB11_182,RBB,6575.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6468.124,5759.538828125,0.9837450950570342,1.0093300406451888
RBB11_183,RBB,6375.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6268.124,5694.93921875,0.983235137254902,1.0094368731716603
RBB11_184,RBB,6598.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6491.124,5694.93921875,0.9838017581085176,1.0094368731716603
RBB11_185,RBB,6532.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6425.124,5716.472421875,0.9836380894060012,1.00940099152462
RBB11_186,RBB,6368.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6261.124,5781.07203125,0.9832167085427136,1.0092949653044174
RBB11_187,RBB,6506.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6399.124,5716.472421875,0.9835727021211188,1.00940099152462
RBB11_190,RBB,6335.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6228.124,5738.005625,0.9831292817679558,1.0093653817082389
RBB11_191,RBB,6467.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6360.124,5716.472421875,0.9834736353796196,1.00940099152462
RBB11_192,RBB,6442.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6335.124,5781.07203125,0.9834095001552312,1.0092949653044174
