chirp,audio,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,chDur,s1Dur,s2Dur,s3Dur,s4Dur,s5Dur,meanSyl,s12Gap,s23Gap,s34Gap,s45Gap,meanGap,carrier_freq
LPL11_62,LPL_1.WAV,-400.1520639006535,38.84328390712496,-148.43121148487572,-41.4339606835837,43.2412872518106,29.504630980629873,-22.399831986094306,-10.565392981586815,4.875135896267223,-5.721340521614065,-14.928965773383704,6.818084721610951,10.05134613040276,-8.107282404210045,-5.879550071964851,14.769842419184839,-2.8660299762882504,-5.383911801731135,4.4674543849479225,5.295950985832592,88.52920340278521,26.326443937853448,47.92417085908077,49.0604252282153,54.10073384094098,35.67801702894723,18.519045231453703,17.58649209143963,38.668600677646985,15.312861846582145,11.386853517819828,12.70172485912995,10.028748093935368,10.316814419618245,6.765454432083656,12.12569759450084,6.591529969857925,8.556107427709806,6.027042256829492,8.251848041943383,5505.0,280.0,462.0,638.0,739.0,648.0,553.4,375.0,333.0,885.0,1350.0,735.75,5706.298828125
LPL11_64,LPL_1.WAV,-392.4212657031765,-14.008867497009701,-198.62400627381535,2.932515203190626,33.09335958460665,3.28976909888508,-5.25845638939107,4.920961229377002,-0.6950049822282199,-1.7717830449467369,0.1663692978002535,0.5907060021461802,0.8192641240565806,-1.0519884568564988,3.274251901499527,-0.2400551552464376,1.4389287307513945,-3.2083229145798406,2.3669812518297935,-1.8595274796228842,93.87757859670819,36.233968142417424,60.42850047782575,61.65343332565456,50.659865901994976,35.577279587489954,25.460185789623665,14.313957068509083,28.25266573432869,9.260562698387114,19.735827206064187,8.11572180585715,9.234560200486793,13.573360573496473,9.152915144854484,7.496604401837934,7.383314496447354,5.9044930985089845,7.180872237031223,6.371496548236585,5526.0,105.0,580.0,768.0,847.0,847.0,629.4,533.0,296.0,806.0,1069.0,676.0,5813.96484375
LPL11_74,LPL_1.WAV,-367.8124030964895,22.457866233778873,-155.9017336220624,-9.681433224508089,33.55179465628764,-22.838624126661724,-15.659125025375907,-12.238243891396014,-8.241709347798343,6.75388756190111,2.894360383462333,6.418998636147108,-4.947574338615152,-0.744777168924903,-0.24915237354351966,2.674708888360323,6.065719798014487,-3.909848435429102,4.103139566534799,3.8739771460859105,108.04086479397694,38.78820265875845,60.48224651010494,50.891909520292465,38.09564396029395,35.78105058686958,22.70606594016025,24.033310021420647,39.5683593983065,12.62309430025297,20.672825391145143,12.58991069715661,8.075158603865683,14.36396683027197,7.089168300053467,12.228812304123373,7.272002928574951,5.724827114421141,6.691384670507379,5.0000652761397175,5560.0,179.0,566.0,748.0,743.0,792.0,605.6,396.0,297.0,848.0,1260.0,700.25,5749.365234375
LPL11_78,LPL_1.WAV,-394.6044815421469,4.781233060195066,-211.8824650468984,-22.098959592734282,29.513448966546818,-4.2523974006669425,3.3148986116197965,3.561115155564225,9.395689678660638,-9.910417727946953,1.8537322321315357,-1.732122005389944,-2.159530040704332,5.752814068085431,-4.201746752116544,4.63085918805367,4.7438239187347255,-4.061171369447959,1.7268966907303598,2.9865089620871728,77.01066743595327,39.393248405473344,55.287879168744375,62.17226070645975,40.04392551440795,29.611362161573172,24.970809779026602,19.441292562061076,23.737864279487788,10.565873622754854,12.265617543791938,9.322971617153511,10.97865244987722,8.385741681579837,5.596880558557579,10.31059113893486,6.268786691064855,3.644740126443627,5.921380135670897,2.6818672994167048,5469.0,125.0,523.0,758.0,888.0,879.0,634.6,349.0,246.0,810.0,1073.0,619.5,5577.099609375
LPL11_79,LPL_1.WAV,-387.34224195130525,35.96201200630457,-204.28614685867316,-43.69542032615695,22.65465477820094,-25.180936642015173,-0.8712220807196751,7.449893471079184,13.131206339600894,5.466494293075271,-2.6325643944142603,-0.1693635292007695,-4.444117241497169,-7.851244093310117,-0.054629753730450335,-0.15626744040771523,1.1437437084468547,-3.657252516739045,6.322134818405718,-2.0399289443549615,84.38656907276354,49.392755505303846,61.01484897727997,69.77051668330438,35.5741775724342,29.302639737862616,24.783101073230956,17.02111108846132,13.73652628909386,11.481746795164785,17.488999374767108,11.61530511253386,11.73617145608804,13.38481321711855,7.397847432750412,4.363502404976207,4.431676231832024,6.651906765285713,7.853680532616908,5.657727793198187,5386.0,436.0,630.0,790.0,816.0,809.0,696.2,205.0,176.0,811.0,1086.0,569.5,5663.232421875
LPL11_80,LPL_1.WAV,-367.0033571373725,30.978357541513564,-191.9203274742019,-44.30522274811733,20.215685552312188,-17.161635867750743,-9.669534187895032,12.107693158298293,10.460808662965464,6.929510451599162,9.384194872380377,-5.694691433022346,-0.8805852787203589,-4.476769821882673,-5.800034336501174,8.713710724901098,-4.2103776319053665,-1.5627026314071448,1.7844491735486019,2.4494511084991815,99.45067421189154,37.572989792316584,62.79064849842507,55.47897036560224,34.08686774923185,37.59568076390175,24.011360557068212,22.62051539383463,19.85290226932129,13.49886830593333,10.383946809639928,8.707550870284184,8.329491824338366,8.224473522318533,6.149627976778634,15.040286022121,6.012676878343456,6.049970622508151,4.596901918610932,4.050271615970375,5429.0,379.0,598.0,742.0,796.0,811.0,665.2,274.0,230.0,849.0,1093.0,611.5,5706.298828125
LPL11_81,LPL_1.WAV,-309.8571519763951,27.904767760262875,-166.94323881774451,-46.486687756614245,14.586644077372119,-8.289228695932986,-6.936182654510831,-17.820280879634552,12.30797852160375,6.069288380319306,-11.473588389731113,2.1636021567522863,6.456458418925186,-7.229778435619221,-3.1669351277324114,10.929077998757036,-2.600532422221588,-1.1476576013939808,-0.008411454301447812,-1.3220308597819797,100.36533284267735,44.17960322273497,56.966066295613054,58.39736404530948,37.986127353925895,26.702882363823043,20.942599115471484,20.04939811114863,22.864788203123528,13.93414523370076,16.6625928855697,11.682929580946833,10.261715903880864,12.474667514370731,6.4949486854851575,9.922244850201688,5.444770399563456,6.256154114151512,6.714327022945434,7.943456036895949,4668.0,392.0,572.0,673.0,728.0,841.0,641.2,242.0,245.0,231.0,1086.0,451.0,5641.69921875
LPL11_82,LPL_1.WAV,-383.13626813392096,11.825605419445369,-213.8053160206887,-39.42858248767977,27.509046151197182,-17.605083829295836,6.870643505287192,13.011575601050296,2.233579252419919,6.515546110312509,-5.710176682585538,-4.965407064493411,3.9975557107237747,3.3943292767699282,-0.8411200267642371,3.2604457866582943,4.089792142279419,-3.495312234450381,2.8759019144651803,-1.9942557043468758,82.36089772369701,35.9215039445874,57.18023724765971,58.72089453108989,48.934469058308814,37.39137894455973,29.171360700552274,24.602563077129037,26.90044742949781,8.596687989397596,9.874102752782322,15.404942817700677,6.74681288430806,7.936070139498282,5.961055304400084,6.903834898513057,3.7584487510149973,6.395339006536032,9.318825211531037,4.326773337443119,5154.0,339.0,568.0,772.0,853.0,878.0,682.0,292.0,214.0,704.0,879.0,522.25,5641.69921875
LPL11_83,LPL_1.WAV,-408.2939323741976,25.06438044743272,-208.37221818079794,-38.09078506246095,31.561085694981575,-21.2218701477097,-0.7189500771326331,11.121072729089546,8.95778648945924,8.611856457575465,-2.160134631059539,-2.5533553045016752,-1.7186244280317104,-1.2816301366180718,-2.470543623365035,2.740611913392827,3.8573566305108566,-2.3074494390538582,2.931445650724421,0.9215350521117875,78.0584982908745,36.74382717405089,57.040288527831535,60.702452756567176,42.402140273223566,35.910797042711884,22.314208669569197,25.28153701747532,24.773467396430696,7.867283012247414,18.375749094651773,15.8293600586373,12.171473704872314,8.493665373009197,4.538896332230226,8.077126137590199,4.326423735083637,6.712600723155603,6.978085630112004,5.147054084992608,5474.0,366.0,588.0,687.0,838.0,820.0,659.8,293.0,281.0,878.0,1062.0,628.5,5684.765625
LPL11_84,LPL_1.WAV,-378.422549279934,52.20446308002037,-184.52797636495322,-60.41874100359555,27.12287932955759,-17.344253709934552,-9.161028305981928,9.131143034661248,7.5307234545020725,-1.44862336441146,3.129446764501091,-8.869279110451862,-1.0066588059168093,-3.407664961611642,-4.775552949601975,4.062493372713791,1.7258453049193712,0.30381572052731753,3.553963357731805,3.4915159535186944,105.72562505538347,31.78055949291696,68.27120815920128,54.183734492282674,40.6072118510924,41.33474902555337,23.18637615623181,34.3675218200737,22.45233190285407,12.230173405537661,18.25666904180484,9.16748321250004,13.353250285516683,9.812573897213547,5.111874712466362,7.454274087150736,5.767173763102171,5.502366238622879,4.267772687981387,4.829699367444656,5255.0,339.0,581.0,777.0,825.0,802.0,664.8,253.0,201.0,743.0,1081.0,569.5,5598.6328125
